site,site_utm_zone,site_utme,site_utmn,area_sqr_m,site_code,site_elevation_m,depth_m,topo,wilderness,site_comments,site_id,region_id,site_name_alt,site_latitude,site_longitude,geographic_area,geographic_area_type,region,country_id,time_zone,rm,pop_id
"72855",11,254496,4217630,"3196",NA,"2262","2.1",kibbie_lake,yosemite,NA,78b771ab-7a4d-48b8-8217-b3f15ee18047,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0731453928563,-119.798771570098,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"72998",11,255000,4218300,"4293",NA,"2274","3.5",kibbie_lake,yosemite,NA,2951d775-4450-4b09-8535-82a853f79046,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0793134021466,-119.79326179244,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"74060",11,255007,4218770,"57",NA,"2286","0.9",kibbie_lake,yosemite,NA,86c93617-bd0b-4fb0-9c11-5adbc5361746,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0835462566423,-119.793343154306,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"74061",11,255005,4218730,"195",NA,"2286","1",kibbie_lake,yosemite,NA,0d5bf700-0522-4836-a920-83b29f055563,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0831856333901,-119.793352222248,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"74062",11,254798,4218840,"34",NA,"2286","0.3",kibbie_lake,yosemite,NA,36a5791e-9e22-453a-b81e-04f102f52f6d,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0841197514909,-119.795747514857,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"74063",11,254828,4218790,"295",NA,"2286","0.8",kibbie_lake,yosemite,NA,15a2d18a-4392-4ea6-8745-1818e56d88b0,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0836777847417,-119.795388684851,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"74158",11,255111,4217290,"104",NA,"2274","0.6",kibbie_lake,yosemite,NA,670eac63-8fae-4b10-8ff2-8fd11623962d,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0702513829586,-119.791651765099,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"74159",11,255076,4218000,"290",NA,"2274","0.9",kibbie_lake,yosemite,NA,ee7527a9-66c8-4012-878a-afef9ab6763b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0766333709436,-119.79229348836,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"74205",11,254227,4217790,"160",NA,"2274","0.4",kibbie_lake,yosemite,NA,cecc0919-b5f0-4580-a8c8-d2ef22983599,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0745126683821,-119.801889810134,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"74206",11,254942,4218350,"193",NA,"2274","0.15",kibbie_lake,yosemite,NA,5ddcb8c3-72aa-48fc-930b-a05f4d0f4a44,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0797477907145,-119.793939468959,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70399
"70651",11,253293,4218720,"195636",NA,"2233","14.5",kibbie_lake,yosemite,NA,7618d2eb-878b-4fcc-a275-4ad4d2b22d5f,9d979cf0-9264-439b-9e04-1fc725acb7cd,many island lake,38.0826301870789,-119.812846817379,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70651
"71771",11,253417,4218680,"592",NA,"2233",NA,kibbie_lake,yosemite,NA,d996c2af-7fd6-4755-9174-c09c0ec2f5f5,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0823039304495,-119.811420793822,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70651
"71952",11,253172,4218610,"740",NA,"2228",NA,kibbie_lake,yosemite,NA,97889475-099a-419a-9aeb-1551f7a0ae53,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0816069632878,-119.814186889846,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70651
"72330",11,253300,4218530,"1245",NA,"2227",NA,kibbie_lake,yosemite,NA,8972380f-45c2-42aa-ae3f-306969d85cc0,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0809217379108,-119.812701522462,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70651
"72351",11,253346,4218640,"1278",NA,"2231",NA,kibbie_lake,yosemite,NA,28f019ff-a69e-4c50-8351-1c4638c3f689,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0819244928478,-119.812215600362,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70651
"73005",11,253911,4219030,"4369",NA,"2237","4.2",kibbie_lake,yosemite,NA,f00e22f6-b5a7-45d6-b49f-46ab2e678a8e,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0855891703791,-119.805915182413,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70651
"74013",11,253338,4218700,"49",NA,"2237","0.6",kibbie_lake,yosemite,NA,baca18fa-a663-446b-83e7-9e77e78da9da,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0824624243531,-119.812327415114,tuolumne_cherry_ck_eleanor_ck_kibbie_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70651
"70627",11,255759,4218440,"102736",NA,"2298","10.5",kibbie_lake,yosemite,NA,b8644df2-d2ec-4b3e-b33d-970c0cf99ac2,9d979cf0-9264-439b-9e04-1fc725acb7cd,little bear lake,38.0807789825782,-119.784665650039,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70650
"70650",11,255343,4219320,"191513",NA,"2294","30",kibbie_lake,yosemite,NA,dcf75dfd-c62d-4559-aa8a-e41ae27eb25b,9d979cf0-9264-439b-9e04-1fc725acb7cd,boundary lake,38.0885883563687,-119.78970464888,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70650
"71327",11,255264,4219712,"346",NA,"2294",NA,kibbie_lake,yosemite,NA,97bc4014-7b94-495c-a545-5f899cfc4c2a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0920957774714,-119.790738729932,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70650
"71537",11,255797,4218830,"454",NA,"2310","0.8",kibbie_lake,yosemite,NA,79c2ff97-578c-4e91-aa59-7cff09fb0646,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0843000655037,-119.784366112655,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70650
"72985",11,255184,4219600,"4122",NA,"2298","2.2",kibbie_lake,yosemite,NA,8cbdd4c0-18cd-4320-944b-c6bbf81d0a2f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0910658884393,-119.791611599199,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70650
"71119",11,256287,4219930,"244",NA,"2408","0.15",kibbie_lake,yosemite,NA,cd95c550-6c56-433e-83f4-a7b18fd4819f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0943346097113,-119.779160450352,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,72828
"71448",11,256292,4219890,"404",NA,"2408","0.2",kibbie_lake,yosemite,NA,2b98b1e5-a32c-4471-b579-fd53a6d2f3f6,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0939758726233,-119.779089849268,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,72828
"71540",11,256251,4219910,"457",NA,"2408","0.3",kibbie_lake,yosemite,NA,119cc132-931e-46dd-a1b6-6745c4bafd32,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0941448605677,-119.779563703755,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,72828
"72004",11,256149,4219840,"790",NA,"2408","0.8",kibbie_lake,yosemite,NA,728a8f8c-341e-4c14-ab99-bcb7eaa16ff5,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0934872026542,-119.780701692276,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,72828
"72828",11,256212,4219870,"2983",NA,"2408","1.9",kibbie_lake,yosemite,NA,56d50bb9-883f-4543-8a98-1f22e689cc0c,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0937742586202,-119.77999430288,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,72828
"70243",11,257566,4219600,"10772",NA,"2457","9",kibbie_lake,yosemite,NA,cea38488-70c0-4a39-b732-cf0cc83b42fa,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.091707799045,-119.764479195129,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70243
"71820",11,257454,4219680,"626",NA,"2457","1.8",kibbie_lake,yosemite,NA,447bb30a-d833-4add-8b5b-3972fcb7bc38,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0923979356367,-119.765782120247,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70243
"71972",11,257698,4219580,"756",NA,"2457","0.5",kibbie_lake,yosemite,NA,07d835da-e668-4c8d-8f3b-caaeb151cc3c,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0915631428898,-119.762968828277,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70243
"72678",11,257570,4219730,"2258",NA,"2457","0.9",kibbie_lake,yosemite,NA,ca5372dc-41f8-411b-b60f-d6cfe9480a44,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0928791632522,-119.764477744645,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70243
"72768",11,257539,4219460,"2630",NA,"2457","1.8",kibbie_lake,yosemite,NA,5c422e83-d2b1-4513-b2eb-b26c58795aeb,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0904402441373,-119.764739236994,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70243
"72839",11,257845,4219610,"3051",NA,"2457","1.7",kibbie_lake,yosemite,NA,2645427e-c16f-447e-8f98-7e3b7bd45029,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0918725984614,-119.761304551379,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70243
"72927",11,257373,4219610,"3614",NA,"2456","4.3",kibbie_lake,yosemite,NA,76fecf85-eaec-403e-97e6-757663343070,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0917460438106,-119.76668100851,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70243
"70508",11,258090,4219070,"36013",NA,"2419","18",kibbie_lake,yosemite,NA,b5985931-78c1-4561-9e91-186a84f3c808,9d979cf0-9264-439b-9e04-1fc725acb7cd,inferno lakes,38.0870769540202,-119.75833097315,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70514
"70514",11,258157,4219630,"38595",NA,"2432","15.9",kibbie_lake,yosemite,NA,bbe46517-f80e-45fd-a008-60c80ecc48e3,9d979cf0-9264-439b-9e04-1fc725acb7cd,inferno lakes,38.0921361642617,-119.757757373667,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70514
"72708",11,258023,4218630,"2372",NA,"2420","3",kibbie_lake,yosemite,NA,eb1fa80b-981c-4a7b-b8e4-0d5a0c75ee4e,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0830980160917,-119.758945138452,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70514
"72990",11,258135,4218860,"4167",NA,"2420","5.1",kibbie_lake,yosemite,NA,0d3a012c-5b7a-4b65-b3db-6882bcd9859f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.085198508975,-119.757747346334,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70514
"73013",11,256166,4216530,"4477",NA,"2182","1.3",kibbie_lake,yosemite,NA,6456aa6b-f707-479f-98f7-6becf22ed1dc,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0636946868812,-119.779379139052,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"70045",11,256501,4216920,"5692",NA,"2237","6.2",kibbie_lake,yosemite,NA,a4b612d0-8dfa-462a-8361-0f8ad19689bf,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0672957476011,-119.775697468157,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"70400",11,255962,4217310,"21183",NA,"2237","8.4",kibbie_lake,yosemite,NA,f894d3e5-0c5f-44df-b928-8fa1538462c8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0706613723929,-119.781968037315,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"70666",11,256348,4217530,"289005",NA,"2233","30",kibbie_lake,yosemite,NA,b0895e9b-a925-465c-99b3-6b3f5df935f3,9d979cf0-9264-439b-9e04-1fc725acb7cd,spotted fawn lake,38.0727458883854,-119.777647462549,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"71162",11,255988,4216860,"269",NA,"2225","3.1",kibbie_lake,yosemite,NA,8010bacc-05ec-43d4-9fde-49bba21d2775,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0666174186394,-119.781518453109,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"71184",11,256138,4217280,"279",NA,"2237","0.8",kibbie_lake,yosemite,NA,35311371-e968-4395-a9ca-1a012765da82,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0704387649291,-119.779953633294,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"71539",11,256067,4216650,"456",NA,"2188","1.7",kibbie_lake,yosemite,NA,5496c7c8-11fa-4874-967b-cfb9cbe4d3ac,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0647482656828,-119.780547295684,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"71741",11,256063,4216610,"574",NA,"2192",NA,kibbie_lake,yosemite,NA,0a850ecb-f787-4a4a-a51b-033000c89948,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0643871009216,-119.780579202779,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"71776",11,256263,4217240,"595",NA,"2237","0.9",kibbie_lake,yosemite,NA,b54ba66f-ce57-4114-bf80-7af607f71cda,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0701123625616,-119.778516584464,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"71965",11,256484,4217240,"750",NA,"2237","0.5",kibbie_lake,yosemite,NA,e435d565-1c1d-413d-8b38-0014309826bd,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0701718736853,-119.775999988887,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"72138",11,256028,4216430,"935",NA,"2188","1",kibbie_lake,yosemite,NA,7d9123b3-6acd-4c5d-b392-1d1680a5570a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0627572764002,-119.780916346412,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"72451",11,255817,4216430,"1502",NA,"2176","2.4",kibbie_lake,yosemite,NA,3df34e83-0db3-4b68-b8d3-3f6c2ed073fe,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0627003680822,-119.783318816523,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"72463",11,256085,4217160,"1545",NA,"2237","1.4",kibbie_lake,yosemite,NA,0bba0f2e-5b9a-4a1b-9b16-330bd6b73ed8,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.069344219037,-119.780516238477,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"72598",11,256108,4216400,"1899",NA,"2170","1.4",kibbie_lake,yosemite,NA,6b333f8c-6393-4e29-84a2-ef411b6f5a6b,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0625087751096,-119.779995229355,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"72667",11,255979,4217000,"2199",NA,"2231","1.4",kibbie_lake,yosemite,NA,8e8582a4-fdf5-42dc-98f5-4edb8b2fbb0c,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0678752925171,-119.781668691718,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"72999",11,256093,4216560,"4304",NA,"2182",NA,kibbie_lake,yosemite,NA,f7db73b0-dbc9-47dc-9b24-e0ac7c997b9a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0639450792125,-119.780220565215,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"74157",11,256498,4217210,"20",NA,"2243","0.5",kibbie_lake,yosemite,NA,f7528b7b-459e-44a0-8edd-68651f6babac,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0699055761095,-119.775830352744,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"74333",11,256066,4216840,"1189",NA,"2225","3",kibbie_lake,yosemite,NA,820cefb9-0d9d-489e-8483-b1b8941b7a90,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.066458406595,-119.780623468352,tuolumne_cherry_ck_eleanor_ck_bartlett_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70666
"70044",11,263134,4219020,"5657",NA,"2707","2.1",tiltill_mountain,yosemite,NA,a3d9997d-b046-4cc1-af7a-38962f43947a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.087962302974,-119.700860732314,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"70164",11,262886,4219290,"8230",NA,"2713","2.5",tiltill_mountain,yosemite,NA,b9154e13-bec7-4e75-b7cb-a63ae835116f,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0903280275981,-119.703775244086,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"70492",11,262647,4218890,"32804",NA,"2709","18.5",tiltill_mountain,yosemite,NA,4c58cf30-6f7b-49d8-9186-c6948cdf0fd7,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0866642374669,-119.70636485675,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"70529",11,263232,4219370,"41529",NA,"2739","5.5",tiltill_mountain,yosemite,NA,a5f0a04e-9987-4f48-af40-de827c3441b1,9d979cf0-9264-439b-9e04-1fc725acb7cd,big island lake,38.0911389284216,-119.699860410834,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"72076",11,263824,4219180,"875",NA,"2822","0.9",tiltill_mountain,yosemite,NA,a68588a6-24f0-4ae8-93ca-8b700c8759cb,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0895832537821,-119.693053927575,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"72307",11,262830,4218950,"1202",NA,"2713","0.4",tiltill_mountain,yosemite,NA,1b217bea-4a9d-4a40-a2f4-74ea89eca005,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.087252420231,-119.704300296842,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"72601",11,263214,4219150,"1921",NA,"2749","1.1",tiltill_mountain,yosemite,NA,d0e76fe5-c38b-4916-bfa5-2f368832d3fe,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0891536133303,-119.699992546283,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"72962",11,263701,4218990,"3874",NA,"2798","3.9",tiltill_mountain,yosemite,NA,c4693dd0-59d7-4467-a464-7e674928c593,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.087840586471,-119.69439220301,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"73042",11,263779,4219020,"4766",NA,"2798","2.1",tiltill_mountain,yosemite,NA,1160ba37-4af5-4efb-a81a-084df76a3b3a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.0881310522368,-119.693513633941,tuolumne_cherry_ck_eleanor_ck_kendrick_ck,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,70529
"52246",11,272446,4230457,"1831",NA,"3024",NA,tower_peak,hoover,NA,b987aae4-e324-40fb-9543-a5c2d7f8a008,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.1933260096602,-119.598435170246,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,52249
"52247",11,272449,4230754,"278",NA,"3011",NA,tower_peak,hoover,NA,4651e348-afd5-499a-9d23-59ae081e3f74,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.196000750701,-119.598496027079,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,52249
"52249",11,272279,4230356,"49",NA,"3025",NA,tower_peak,hoover,NA,9d348418-8828-4590-90be-c155c186b05a,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.192374470014,-119.600307972583,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,52249
"52248",11,272374,4230702,"1706",NA,"3012",NA,tower_peak,hoover,NA,960101be-45fb-4298-be73-cd457e7079a3,9d979cf0-9264-439b-9e04-1fc725acb7cd,NA,38.195513626286,-119.599335014911,walker_west,drainage,california,1d81de17-d17f-46b7-aa89-f31200ea592d,America/Los_Angeles,false,52249
